animeID,name,premiered,genre,type,episodes,producer,licensor,studio,source,scored,scoredBy,members
23769,Toppuku Kyousou Kyoku,None,"['Comedy', 'Shounen']",OVA,2,[],[],[],Unknown,5.5,16,104
23775,Shingeki no Kyojin Movie 1: Guren no Yumiya,None,"['Action', 'Drama', 'Fantasy', 'Shounen', 'Super Power']",Movie,1,"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha']",['Funimation'],['Wit Studio'],Manga,7.69,18238,47681
23777,Shingeki no Kyojin Movie 2: Jiyuu no Tsubasa,None,"['Action', 'Super Power', 'Drama', 'Fantasy', 'Shounen']",Movie,1,"['Production I.G', 'Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha']",['Funimation'],['Wit Studio'],Manga,7.76,13078,42837
23779,Akuma to Himegimi,None,"['Comedy', 'Shoujo']",Movie,1,[],[],['Toei Animation'],Unknown,4.44,25,182
23781,Blade & Soul Specials,None,['Comedy'],Special,7,[],[],['Gonzo'],Game,5.89,2123,6263
23787,Hi☆sCoool! SeHa Girls,Fall 2014,"['Comedy', 'Game']",TV,13,['Sega'],['Discotek Media'],['TMS Entertainment'],Other,6.57,3719,8811
23799,Dango San Kyoudai Attoiuma Gekijou,Fall 1999,"['Kids', 'Music']",TV,50,['NHK'],[],[],Unknown,7.35,17,115
23801,Doctor Mambo & Kaitou Jibako: Uchuu yori Ai wo Komete!!,None,"['Adventure', 'Fantasy', 'Kids', 'Mystery', 'Sci-Fi']",Special,1,[],[],['Toei Animation'],Unknown,5.29,7,99
23815,Gokuu no Daibouken Pilot,None,"['Comedy', 'Fantasy']",Special,1,['Mushi Production'],[],[],Unknown,5.88,16,148
23819,Onimaru: Senjou ni Kakeru Itsutsu no Seishun,None,"['Action', 'Adventure']",OVA,1,['Magic Bus'],[],['Madhouse'],Unknown,4.83,18,143
23825,Ys IV: The Dawn of Ys,None,"['Action', 'Adventure', 'Fantasy', 'Game']",Special,1,[],[],[],Game,6.04,111,378
23829,Komatsu Sakyo Anime Gekijou,Fall 1989,"['Comedy', 'Parody', 'Sci-Fi', 'Space']",TV,24,"['Bandai Visual', 'AIC', 'Mainichi Broadcasting System']",[],['Gainax'],Original,5.86,14,136
23831,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,None,['Comedy'],Movie,4,[],[],['Shaft'],Other,6.38,3048,9298
23835,Moonrakers,None,"['Drama', 'Sci-Fi', 'Space']",ONA,1,[],[],['Studio Pierrot'],Manga,5.66,653,1213
23837,Meisou! Underworld,None,"['Action', 'Supernatural', 'Thriller']",ONA,1,[],[],['Studio Pierrot'],Manga,5.77,913,1739
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,Spring 2015,"['Slice of Life', 'Comedy', 'Drama', 'Romance', 'School']",TV,13,"['TBS', 'Marvelous AQL', 'NBCUniversal Entertainment Japan']",['Sentai Filmworks'],['feel.'],Light novel,8.29,220515,354901
23849,Pokemon XY: Sora no Hahen,None,"['Adventure', 'Fantasy', 'Kids']",Movie,1,['TV Tokyo'],[],['OLM'],Unknown,6.81,829,3444
23855,Dennou Sentai Voogie&#039;s★Angel Gaiden: Susume! Super★Angels!,None,"['Action', 'Comedy', 'Mecha', 'Parody', 'Sci-Fi']",OVA,2,[],[],['J.C.Staff'],Unknown,5.13,23,168
23857,Go! Go! Kadendanshi 2nd Season,None,"['Action', 'Seinen']",ONA,78,[],[],['DLE'],Unknown,5.06,17,142
23861,Ai no Kiseki: Doctor Norman Monogatari,None,"['Drama', 'Slice of Life']",Special,1,"['TV Asahi', 'Kokusai Eigasha']",[],[],Unknown,6.42,19,175
23863,Ganbare Swimmy,None,['Adventure'],Movie,1,[],[],[],Unknown,7,7,93
23865,Ojisan Kaizou Kouza,None,['Comedy'],Movie,1,"['Pony Canyon', 'Imagica']",[],[],Unknown,6.11,9,98
23867,Saru Kani Gassen: Ijimekkozaru to Shoujiki Kani-san,None,"['Comedy', 'Kids']",OVA,1,[],[],[],Unknown,6,6,84
23869,Ji no Nai Hagaki,None,['Slice of Life'],OVA,1,"['Gakken', 'Magic Bus']",[],[],Unknown,6.4,5,84
23871,Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,None,"['Comedy', 'Music', 'Slice of Life']",OVA,1,[],[],['Gathering'],4-koma manga,6.8,477,1686
23877,Gondora,None,['Dementia'],Movie,1,[],[],['Studio 4°C'],Original,4.04,585,1119
23889,Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi,None,"['Comedy', 'Music', 'Shounen']",OVA,3,[],[],[],Unknown,6.5,12,184
23895,REACH x Thermae Romae: Pietrada no Kekkon,None,"['Comedy', 'Historical', 'Seinen']",Special,1,[],[],['DLE'],Unknown,5.81,130,410
23897,Lovely Movie: Itoshi no Muco,Summer 2013,['Slice of Life'],TV,20,[],[],['Doga Kobo'],Manga,6.3,114,760
23899,Lovely Movie: Itoshi no Muco Specials,None,['Slice of Life'],Special,3,[],[],['Doga Kobo'],Unknown,5.26,34,242
23901,Lovely Movie: Itoshi no Muco Season 2,Spring 2014,['Slice of Life'],TV,22,[],[],['Doga Kobo'],Manga,6.06,72,458
23909,Hoshi no Yuuenchi,None,"['Adventure', 'Kids', 'Sci-Fi']",OVA,1,['Gakken'],[],[],Unknown,4.88,25,113
23911,"Subarashii Sekai Ryokou: Alaska no Tabi ""Daigo Hyougaki""",None,"['Adventure', 'Sci-Fi']",Special,2,['Nippon Television Network'],[],[],Unknown,4.89,9,112
23915,The Adventures of Hello Kitty & Friends,None,"['Fantasy', 'Kids']",TV,52,['Sanrio Digital'],[],[],Unknown,5.99,50,216
23917,Sora wa Koko ni Aru,None,['Music'],Music,1,['Studio Moriken'],[],[],Unknown,5.51,113,197
23931,Uchuu Senkan Yamato 2199: Tsuioku no Koukai,None,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama']",Special,1,['AIC'],[],['Xebec'],Original,6.81,285,1362
23933,Kyutai Panic Adventure!,None,"['Action', 'Martial Arts', 'Shounen', 'Super Power']",Special,1,['Fuji TV'],[],[],Unknown,4.94,421,1109
23935,Kyutai Panic Adventure Returns!,None,"['Action', 'Shounen', 'Super Power']",Special,1,['Fuji TV'],[],[],Unknown,5.16,393,1061
23943,Mobile Suit Gundam Unicorn: One of Seventy Two,None,['Mecha'],Special,1,[],[],['Sunrise'],Novel,6.63,213,1321
23945,Majimoji Rurumo,Summer 2014,"['Comedy', 'Magic', 'Ecchi', 'Fantasy', 'School', 'Shounen']",TV,12,"['Pony Canyon', 'Kodansha', 'AT-X', 'DAX Production', 'Bushiroad']",[],['J.C.Staff'],Manga,6.91,21107,47456
23967,Fox Wood Monogatari,None,"['Adventure', 'Kids']",OVA,3,[],[],[],Unknown,6.83,12,99
23969,Fuku-chan no Kishuu,None,"['Comedy', 'Historical']",Movie,1,[],[],['Shochiku Animation Institute'],Other,6.89,9,135
23971,Fuku-chan no Zousan Butai,None,"['Comedy', 'Historical']",Movie,1,[],[],['Shochiku Animation Institute'],Other,7.25,8,123
23973,Fuku-chan,Winter 1982,"['Kids', 'Slice of Life']",TV,71,[],[],['Shin-Ei Animation'],Other,5,11,103
23975,Fukuyama Gekijou: Natsu no Himitsu,None,"['Fantasy', 'Kids']",OVA,1,[],[],[],Unknown,6.6,10,88
23979,Something Great Chizu ni Nai Machi,None,['Slice of Life'],Movie,1,[],[],[],Unknown,8,8,134
23983,Fuichin-san,None,"['Drama', 'Historical', 'Kids', 'Shoujo']",OVA,1,['Animaruya'],[],[],Unknown,6.33,6,83
23985,Futari Ecchi (2014),None,"['Comedy', 'Ecchi', 'Romance', 'Seinen', 'Slice of Life']",OVA,3,[],[],['Production Reed'],Manga,6.37,1915,5019
23987,Sarusuberi: Miss Hokusai,None,"['Historical', 'Supernatural', 'Drama', 'Seinen']",Movie,1,"['Sunrise', 'TV Tokyo', 'Bandai Visual', 'OLM', 'Asatsu DK', 'DandeLion Animation Studio LLC', 'Trans Cosmos', 'Production GoodBook', 'Asahi Shimbun', 'Tokyo Theatres']","['NYAV Post', 'GKIDS']",['Production I.G'],Manga,7.25,5706,14306
23989,Maken-Ki! Two Specials,None,['Ecchi'],Special,5,[],[],['Xebec'],Manga,6.31,4985,11540
23991,Cardfight!! Vanguard Movie: Neon Messiah,None,"['Action', 'Adventure', 'Game', 'Demons', 'Shounen']",Movie,1,['Sotsu'],[],['LIDENFILMS'],Unknown,7.09,1250,3294
24011,Lance N&#039; Masques,Fall 2015,['Fantasy'],TV,12,"['Pony Canyon', 'TBS', 'DAX Production', 'KlockWorx', 'Docomo Anime Store', 'NichiNare']",['Ponycan USA'],['Studio Gokumi'],Light novel,5.64,13632,37881
24019,Manabu no Natsuyasumi,None,"['Fantasy', 'Kids']",OVA,1,[],[],[],Unknown,4.87,31,124
24021,Sei Shoujo The Animation,None,['Hentai'],OVA,1,['Pink Pineapple'],[],['Office Takeout'],Visual novel,6.84,1015,3053
24029,Shijou Saikyou no Deshi Kenichi Specials,None,"['Action', 'Martial Arts', 'Comedy', 'School', 'Shounen']",Special,4,[],[],['Brain&#039;s Base'],Manga,7.4,2496,6373
24031,Denki-gai no Honya-san,Fall 2014,"['Comedy', 'Seinen', 'Slice of Life']",TV,12,"['Sotsu', 'Pony Canyon', 'DAX Production', 'Comic Umenohone', 'Mobcast']",['Ponycan USA'],['Shin-Ei Animation'],Manga,7.27,34504,80436
24037,Selector Spread WIXOSS,Fall 2014,"['Game', 'Psychological']",TV,12,"['Magic Capsule', 'Warner Bros.', 'Showgate']",['Funimation'],['J.C.Staff'],Card game,7.48,27541,54575
24041,Jarujio Animal,Spring 2010,"['Adventure', 'Comedy', 'Parody']",TV,10,[],[],[],Unknown,6.5,6,96
24053,Gunners,None,"['Action', 'Mecha']",ONA,1,[],[],[],Unknown,4.32,44,136
24071,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,None,"['Comedy', 'Fantasy']",Movie,1,"['Pony Canyon', 'Tohokushinsha Film Corporation', 'Strawberry Meets Pictures', 'Tokyo MX', 'Bouncy']",[],[],Original,6.54,97,449
24089,High School Jingi,None,"['Action', 'Comedy', 'Seinen']",OVA,1,['Daiei'],[],[],Unknown,5.83,6,126
24093,Gorillaman,None,"['Comedy', 'School', 'Seinen']",OVA,2,['Kodansha'],[],['J.C.Staff'],Unknown,6.55,11,167
24109,Tooryanse,None,"['Supernatural', 'Music']",Music,1,['Victor Entertainment'],[],[],Unknown,5.93,277,466
24121,Patta Potta Monta,Summer 2006,"['Comedy', 'Kids', 'Slice of Life']",TV,26,['Tokyo Kids'],[],[],Unknown,5.5,14,97
24133,Taimadou Gakuen 35 Shiken Shoutai,Fall 2015,"['Action', 'Ecchi', 'Fantasy', 'Harem', 'Military', 'Romance', 'Supernatural']",TV,12,['MAGES.'],[],['Silver Link.'],Light novel,7.05,73877,150166
24135,Nobunaga Concerto,Summer 2014,"['Comedy', 'Historical', 'Romance', 'Shounen']",TV,10,['Pony Canyon'],[],['Fuji TV'],Manga,7.73,13813,34040
24139,Tokyo Babylon: Vision,None,"['Music', 'Supernatural']",Music,1,['Animate Film'],[],['Madhouse'],Unknown,5.46,339,769
24151,Ao Haru Ride OVA,None,"['Slice of Life', 'Romance', 'School', 'Shoujo']",OVA,2,['TOHO animation'],[],['Production I.G'],Manga,7.72,36101,64647
24179,Strobe Light,None,['Music'],Music,1,['Studio Moriken'],[],[],Unknown,6.04,306,478
24181,3-Nen C-Gumi 14-Ban Kubozono Chiyoko no Nyuukaku,None,"['Music', 'School']",Music,1,['Studio Moriken'],[],[],Music,5.45,369,615
24197,E no Umakatta Tomodachi,None,['Music'],Music,1,['Studio Moriken'],[],[],Unknown,5.51,311,507
24199,Oosouji,None,['Music'],Music,1,"['U/M/A/A Inc.', 'Studio Moriken']",[],[],Unknown,5.52,293,493
24201,Rakugaki Picasso,None,['Music'],Music,1,['Studio Moriken'],[],[],Unknown,5.51,270,443
24211,Orenchi no Furo Jijou,Fall 2014,"['Comedy', 'Fantasy', 'Shoujo']",TV,13,[],[],['Asahi Production'],4-koma manga,7.13,30909,59918
24227,Nisekoi OVA,None,"['Comedy', 'Harem', 'Romance', 'School', 'Shounen']",OVA,3,[],[],['Shaft'],Manga,7.52,48276,86772
24231,Hitsugi no Chaika: Avenging Battle,Fall 2014,"['Action', 'Adventure', 'Comedy', 'Romance', 'Fantasy']",TV,10,"['Kadokawa Shoten', 'flying DOG', 'Fujimi Shobo']",['Sentai Filmworks'],['Bones'],Light novel,7.3,68566,122609
24237,Surprise 4 U.,None,['Sports'],ONA,2,[],[],['Production I.G'],Unknown,5.57,65,199
24257,Heisei no Cinderella: Kiko-sama Monogatari,None,"['Historical', 'Romance']",Special,1,['Studio Comet'],[],[],Unknown,4.85,27,129
24259,Mechano: Scientific Attack Force,None,"['Comedy', 'Dementia', 'Fantasy', 'Horror', 'Music', 'Parody']",OVA,3,[],[],[],Unknown,3.26,39,183
24261,Hitsugi no Chaika OVA,None,"['Action', 'Adventure', 'Comedy', 'Fantasy']",OVA,1,[],['Sentai Filmworks'],['Bones'],Light novel,7.08,13097,27052
24269,Chiisana Kyojin Microman: Daigekisen! Microman vs. Saikyou Senshi Gorgon,None,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen', 'Super Power']",Movie,1,['Toei Video'],[],['Studio Pierrot'],Other,5.16,25,158
24271,Paizuri Cheerleader vs. Sakunyuu Ouendan!,None,['Hentai'],OVA,1,['T-Rex'],[],[],Visual novel,6.82,1056,3003
24273,Iinari! Saimin Kanojo,None,['Hentai'],OVA,2,['Mary Jane'],[],[],Visual novel,6.42,1622,4185
24275,Medamayaki no Kimi Itsu Tsubusu?,None,"['Comedy', 'Seinen']",Special,4,['NHK'],[],['Fanworks'],Manga,5.92,160,808
24277,Yowamushi Pedal: Grande Road,Fall 2014,"['Comedy', 'Drama', 'Shounen', 'Sports']",TV,24,['TOHO animation'],['Discotek Media'],['TMS Entertainment'],Manga,8.24,40463,72014
24315,PoPo Loouise,None,"['Music', 'Kids']",Music,1,"['Geneon Universal Entertainment', 'NHK']",[],[],Music,5.57,65,146
24317,Love Colon,None,['Hentai'],OVA,2,['Queen Bee'],[],[],Manga,6.6,859,2645
24321,Hoka Hoka Oden no Uta,None,['Music'],Music,1,[],[],[],Unknown,5.54,327,542
24327,Oyome-sama Honey Days♥,None,['Hentai'],OVA,2,['King Bee'],[],[],Manga,6.04,572,1920
24347,Inazuma Eleven: Chou Jigen Dream Match,None,"['Sports', 'Super Power', 'Shounen']",Movie,1,"['TV Tokyo', 'Dentsu Tec']",[],['OLM'],Unknown,7.04,1951,3924
24355,Gaia Getter A-kun,None,"['Comedy', 'Kids', 'Sci-Fi', 'Space']",ONA,2,[],[],[],Unknown,3.78,32,124
24357,Mokkai Shiyo?,None,['Hentai'],OVA,1,"['MS Pictures', 'AniMan']",[],[],Manga,6.33,1174,2825
24363,Kitsune to Circus,None,"['Comedy', 'Kids']",Movie,1,[],[],[],Original,5.05,87,188
24365,Tonari no Seki-kun Specials,None,"['Comedy', 'School', 'Seinen']",Special,2,['Media Factory'],[],['Shin-Ei Animation'],Unknown,7.54,11670,19707
24371,Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude,None,"['Drama', 'Mecha', 'Military']",Special,1,[],[],['Sunrise'],Unknown,6.85,996,2760
24373,Bakabon Osomatsu no Karee wo Tazunete Sansenri,None,['Comedy'],Special,1,[],[],['Studio Pierrot'],Original,6.37,41,270
24403,Nyanpuku Nyaruma,Summer 2014,['Comedy'],TV,0,[],[],['Kachidoki Studio'],Original,3.35,17,305
24405,World Trigger,Fall 2014,"['Action', 'Sci-Fi', 'Supernatural', 'School', 'Shounen']",TV,73,['TV Asahi'],[],['Toei Animation'],Manga,7.68,44687,150814
24415,Kuroko no Basket 3rd Season,Winter 2015,"['Comedy', 'Sports', 'School', 'Shounen']",TV,25,"['Bandai Visual', 'Lantis', 'Nihon Ad Systems', 'Banpresto', 'Shueisha', 'BS11']",[],['Production I.G'],Manga,8.54,173166,285962
24417,Maido! Urayasu Tekkin Kazoku,Summer 2014,"['Comedy', 'Shounen']",TV,25,[],[],['Studio Deen'],Manga,6.17,101,533
24437,World Fool News,None,"['Comedy', 'Slice of Life']",ONA,6,['CoMix Wave Films'],[],[],Unknown,5.53,196,495
24439,Kekkai Sensen,Spring 2015,"['Action', 'Comedy', 'Super Power', 'Supernatural', 'Vampire', 'Fantasy', 'Shounen']",TV,12,"['Nihon Ad Systems', 'Mainichi Broadcasting System', 'TOHO animation', 'Shueisha', 'Toy&#039;s Factory', 'Sony PCL']",['Funimation'],['Bones'],Manga,7.73,166083,369386
24441,Shiden Pilot,None,"['Action', 'Cars']",Special,1,[],[],[],Unknown,4.88,26,130
24443,Peeping Life: Shinkon-chan Kansai ni Irasshai,None,"['Comedy', 'Slice of Life']",ONA,1,['CoMix Wave Films'],[],[],Unknown,5.13,82,280
24447,Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,None,"['Comedy', 'Slice of Life']",Special,1,[],[],[],Unknown,7,7,106
24453,Fetikano!,None,['Hentai'],OVA,1,['Pashmina'],[],[],Manga,6.63,1001,2816
24455,Madan no Ou to Vanadis,Fall 2014,"['Adventure', 'Ecchi', 'Fantasy', 'Harem', 'Romance']",TV,13,"['Media Factory', 'Movic']",['Funimation'],['Satelight'],Light novel,7.31,89342,172456
24457,Houkago no Ouji-sama,None,"['Comedy', 'School', 'Shounen', 'Sports']",Special,5,['M.S.C'],[],[],Unknown,7.08,391,1704
24459,Tales of Zestiria: Doushi no Yoake,None,['Fantasy'],Special,1,[],[],['ufotable'],Game,7.48,15419,30835
24465,Heli-Tako Puu-chan,Winter 1998,"['Comedy', 'Kids']",TV,42,[],[],['Toei Animation'],Unknown,6.07,14,96
24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,None,"['Action', 'Mecha', 'Sci-Fi']",Special,2,['Banpresto'],['Funimation'],['Sunrise'],Original,7.35,10982,17558
24471,Hoozuki no Reitetsu OVA,None,"['Comedy', 'Demons', 'Fantasy', 'Supernatural']",OVA,4,['Starchild Records'],[],"['Studio Deen', 'Wit Studio']",Manga,7.95,3974,9947
24475,Mangaka-san to Assistant-san to The Animation Specials,None,"['Comedy', 'Ecchi', 'Harem', 'Seinen', 'Slice of Life']",Special,6,['Lantis'],[],['Zexcs'],4-koma manga,7.35,15607,30172
24489,Koha Ginjiro,None,"['Action', 'Drama', 'School', 'Shounen']",OVA,3,"['Bandai Visual', 'Animate Film', 'Visual 80']",[],[],Unknown,5.44,9,127
24501,Inui-san!,None,"['Comedy', 'Shoujo']",OVA,0,['Pie in The Sky'],[],[],4-koma manga,4.83,6,167
24527,Yomigaeru Sora Pilot,None,"['Action', 'Military', 'Seinen']",Special,1,['Bandai Visual'],[],['J.C.Staff'],Original,6.21,162,479
24531,Ane Log: Moyako Neesan no Tomaranai Monologue,None,"['Comedy', 'Ecchi', 'School', 'Shounen']",OVA,3,['Shogakukan Productions'],[],['Brain&#039;s Base'],Manga,6.28,5867,13781
